title,company,location,date_posted,link
Senior Kernel Developer - RTOS,Huawei Canada,"Ottawa, Ontario, Canada",2 months ago,https://ca.linkedin.com/jobs/view/senior-kernel-developer-rtos-at-huawei-canada-3954183557?position=1&pageNum=44&refId=lNY3xGniutUVVYmVcFFejQ%3D%3D&trackingId=bZmyOGyoEFVeETEKZtCQ9w%3D%3D&trk=public_jobs_jserp-result_search-card
Senior Software System Engineer,Telesat,"Ottawa, Ontario, Canada",1 week ago,https://ca.linkedin.com/jobs/view/senior-software-system-engineer-at-telesat-4013780255?position=2&pageNum=44&refId=lNY3xGniutUVVYmVcFFejQ%3D%3D&trackingId=EWUb3SuKOALY6yn4aB5kTg%3D%3D&trk=public_jobs_jserp-result_search-card
Senior Software Development,Artech L.L.C.,"Kanata, Ontario, Canada",4 days ago,https://ca.linkedin.com/jobs/view/senior-software-development-at-artech-l-l-c-4014170122?position=3&pageNum=44&refId=lNY3xGniutUVVYmVcFFejQ%3D%3D&trackingId=7pxIPyz9CEYmAy86b%2BEQCg%3D%3D&trk=public_jobs_jserp-result_search-card
Lead Systems Engineer,Hardboot Inc. | Human Resource Services,"Ottawa, Ontario, Canada",15 hours ago,https://ca.linkedin.com/jobs/view/lead-systems-engineer-at-hardboot-inc-human-resource-services-4017841885?position=4&pageNum=44&refId=lNY3xGniutUVVYmVcFFejQ%3D%3D&trackingId=FUItuNTFU%2Be5D%2FU6bqY7pA%3D%3D&trk=public_jobs_jserp-result_search-card
"Telco Cloud Engineer (5G, OpenRan, OpenStack, Python)",Canonical,"Gatineau, Quebec, Canada",1 week ago,https://ca.linkedin.com/jobs/view/telco-cloud-engineer-5g-openran-openstack-python-at-canonical-4013245917?position=5&pageNum=44&refId=lNY3xGniutUVVYmVcFFejQ%3D%3D&trackingId=7%2Fw%2FsR6YQRgStVq3QEFFwA%3D%3D&trk=public_jobs_jserp-result_search-card
Senior Engineer,Canonical,"Ottawa, Ontario, Canada",1 week ago,https://ca.linkedin.com/jobs/view/senior-engineer-at-canonical-4012654126?position=6&pageNum=44&refId=lNY3xGniutUVVYmVcFFejQ%3D%3D&trackingId=k8BvGn2Fi1gUsRLW6444Qw%3D%3D&trk=public_jobs_jserp-result_search-card
Technical Lead (Fullstack),Tecsys Inc.,"Ottawa, Ontario, Canada",1 week ago,https://ca.linkedin.com/jobs/view/technical-lead-fullstack-at-tecsys-inc-3996051673?position=7&pageNum=44&refId=lNY3xGniutUVVYmVcFFejQ%3D%3D&trackingId=Nt%2FIwW7rL%2BDHPou%2B0kXhSA%3D%3D&trk=public_jobs_jserp-result_search-card
Senior Bootloader & System Engineer - Ubuntu Linux,Canonical,"Ottawa, Ontario, Canada",2 months ago,https://ca.linkedin.com/jobs/view/senior-bootloader-system-engineer-ubuntu-linux-at-canonical-3960437718?position=8&pageNum=44&refId=lNY3xGniutUVVYmVcFFejQ%3D%3D&trackingId=06QnYpaPgd%2BdPjzCfe%2F8hA%3D%3D&trk=public_jobs_jserp-result_search-card
LC4ISR Systems Engineer,Thales,"Ottawa, Ontario, Canada",1 day ago,https://ca.linkedin.com/jobs/view/lc4isr-systems-engineer-at-thales-3897755862?position=9&pageNum=44&refId=lNY3xGniutUVVYmVcFFejQ%3D%3D&trackingId=KQNniDh1HaYnzkWgWs6XBA%3D%3D&trk=public_jobs_jserp-result_search-card
Linux Cryptography and Security Engineer,Canonical,"Gatineau, Quebec, Canada",18 hours ago,https://ca.linkedin.com/jobs/view/linux-cryptography-and-security-engineer-at-canonical-4019459122?position=10&pageNum=44&refId=lNY3xGniutUVVYmVcFFejQ%3D%3D&trackingId=j3ZOr9U4sHprG7rGOa%2BAqg%3D%3D&trk=public_jobs_jserp-result_search-card
Community Engineer,Canonical,"Ottawa, Ontario, Canada",1 week ago,https://ca.linkedin.com/jobs/view/community-engineer-at-canonical-4010900017?position=1&pageNum=45&refId=PDTAMhCpepyoYRBz1KcC3w%3D%3D&trackingId=2kyr1T66xCERvKVyrQgLRg%3D%3D&trk=public_jobs_jserp-result_search-card
Cloud Native User Plane Developer,Ericsson,"Ottawa, Ontario, Canada",1 day ago,https://ca.linkedin.com/jobs/view/cloud-native-user-plane-developer-at-ericsson-3999639425?position=2&pageNum=45&refId=PDTAMhCpepyoYRBz1KcC3w%3D%3D&trackingId=5kCsM0rQXKrP946%2BZu86AQ%3D%3D&trk=public_jobs_jserp-result_search-card
Senior QE Engineer (UFT Testing),Royal Cyber Inc.,"Ottawa, Ontario, Canada",2 months ago,https://ca.linkedin.com/jobs/view/senior-qe-engineer-uft-testing-at-royal-cyber-inc-3977313028?position=3&pageNum=45&refId=PDTAMhCpepyoYRBz1KcC3w%3D%3D&trackingId=PlMxQ4l77o67rwUWBB1%2BGA%3D%3D&trk=public_jobs_jserp-result_search-card
BlackBerry QNX - Embedded Software Developer,BlackBerry QNX,"Ottawa, Ontario, Canada",3 days ago,https://ca.linkedin.com/jobs/view/blackberry-qnx-embedded-software-developer-at-blackberry-qnx-3820915623?position=4&pageNum=45&refId=PDTAMhCpepyoYRBz1KcC3w%3D%3D&trackingId=k6VXpzrDjrrC2cVz%2BHE%2FkQ%3D%3D&trk=public_jobs_jserp-result_search-card
Software Architect,Calian Group,"Ottawa, Ontario, Canada",1 month ago,https://ca.linkedin.com/jobs/view/software-architect-at-calian-group-3973355681?position=5&pageNum=45&refId=PDTAMhCpepyoYRBz1KcC3w%3D%3D&trackingId=ApMSjKB9Ix8CX0Y2cJKXKQ%3D%3D&trk=public_jobs_jserp-result_search-card
Senior Embedded Software Designer,Lumentum,"Ottawa, Ontario, Canada",2 weeks ago,https://ca.linkedin.com/jobs/view/senior-embedded-software-designer-at-lumentum-4005643196?position=6&pageNum=45&refId=PDTAMhCpepyoYRBz1KcC3w%3D%3D&trackingId=FRxz9WnZoVKyWU6cGQxU2g%3D%3D&trk=public_jobs_jserp-result_search-card
Software Engineer Consultant/Expert,Artech L.L.C.,"Kanata, Ontario, Canada",4 months ago,https://ca.linkedin.com/jobs/view/software-engineer-consultant-expert-at-artech-l-l-c-3916028125?position=7&pageNum=45&refId=PDTAMhCpepyoYRBz1KcC3w%3D%3D&trackingId=gy8y31957iyKYzZ%2BeqDzPg%3D%3D&trk=public_jobs_jserp-result_search-card
Senior Software Architect,N-able,Greater Ottawa Metropolitan Area,2 days ago,https://ca.linkedin.com/jobs/view/senior-software-architect-at-n-able-4015094126?position=8&pageNum=45&refId=PDTAMhCpepyoYRBz1KcC3w%3D%3D&trackingId=F2ZEFlYCaL%2FSgBAu%2BlzcBw%3D%3D&trk=public_jobs_jserp-result_search-card
Field Service Engineer,Alstom,"Ottawa, Ontario, Canada",2 weeks ago,https://ca.linkedin.com/jobs/view/field-service-engineer-at-alstom-4003239976?position=9&pageNum=45&refId=PDTAMhCpepyoYRBz1KcC3w%3D%3D&trackingId=TxFRUcYp4PYebDJRIwuftQ%3D%3D&trk=public_jobs_jserp-result_search-card
Cloud Support Associate Engineer,Canonical,"Gatineau, Quebec, Canada",1 day ago,https://ca.linkedin.com/jobs/view/cloud-support-associate-engineer-at-canonical-4019343417?position=10&pageNum=45&refId=PDTAMhCpepyoYRBz1KcC3w%3D%3D&trackingId=NCB%2FT51iPS2PnzI634NOXQ%3D%3D&trk=public_jobs_jserp-result_search-card
Business Intelligence Report Developer,Thales,"Ottawa, Ontario, Canada",3 days ago,https://ca.linkedin.com/jobs/view/business-intelligence-report-developer-at-thales-4000857063?position=1&pageNum=46&refId=uZJIh4ehVmvljU7TMvvCdQ%3D%3D&trackingId=%2Fbna1%2FhTmbKn1xwawIs36Q%3D%3D&trk=public_jobs_jserp-result_search-card
Director of Engineering,Lightspeed Commerce,"Ottawa, Ontario, Canada",1 week ago,https://ca.linkedin.com/jobs/view/director-of-engineering-at-lightspeed-commerce-3995793268?position=2&pageNum=46&refId=uZJIh4ehVmvljU7TMvvCdQ%3D%3D&trackingId=xJxjNkfQGXnJ7MS2pqp6pg%3D%3D&trk=public_jobs_jserp-result_search-card
Security Engineer - Ubuntu,Canonical,"Gatineau, Quebec, Canada",1 day ago,https://ca.linkedin.com/jobs/view/security-engineer-ubuntu-at-canonical-4018735349?position=3&pageNum=46&refId=uZJIh4ehVmvljU7TMvvCdQ%3D%3D&trackingId=3AlUCqd7KMvF78NmdUZiBw%3D%3D&trk=public_jobs_jserp-result_search-card
System Verification Engineering Specialist,Telesat,"Ottawa, Ontario, Canada",2 weeks ago,https://ca.linkedin.com/jobs/view/system-verification-engineering-specialist-at-telesat-3988597928?position=4&pageNum=46&refId=uZJIh4ehVmvljU7TMvvCdQ%3D%3D&trackingId=FGOBDx54baxQopMpVz8pKA%3D%3D&trk=public_jobs_jserp-result_search-card
"Senior Software Engineer, 2 Hour Learning (Remote) - $100,000/year USD",Crossover,"Ottawa, Ontario, Canada",1 day ago,https://ca.linkedin.com/jobs/view/senior-software-engineer-2-hour-learning-remote-%24100-000-year-usd-at-crossover-4017083471?position=5&pageNum=46&refId=uZJIh4ehVmvljU7TMvvCdQ%3D%3D&trackingId=pRc57skX%2Fz1hvtz8SOKNfg%3D%3D&trk=public_jobs_jserp-result_search-card
Finance Systems Engineer,SurveyMonkey,"Ottawa, Ontario, Canada",2 weeks ago,https://ca.linkedin.com/jobs/view/finance-systems-engineer-at-surveymonkey-3982090453?position=6&pageNum=46&refId=uZJIh4ehVmvljU7TMvvCdQ%3D%3D&trackingId=PrbIMjtCcg2Avz63oT0GmA%3D%3D&trk=public_jobs_jserp-result_search-card
"Senior Specialist, Software Developer, Test",Telesat,"Ottawa, Ontario, Canada",2 days ago,https://ca.linkedin.com/jobs/view/senior-specialist-software-developer-test-at-telesat-3965973923?position=7&pageNum=46&refId=uZJIh4ehVmvljU7TMvvCdQ%3D%3D&trackingId=D%2FY%2BAqfZDjiZ5YuSHdVgWg%3D%3D&trk=public_jobs_jserp-result_search-card
Golang Engineer,Canonical,"Ottawa, Ontario, Canada",1 week ago,https://ca.linkedin.com/jobs/view/golang-engineer-at-canonical-4010797266?position=8&pageNum=46&refId=uZJIh4ehVmvljU7TMvvCdQ%3D%3D&trackingId=n2RDUiRGXYVIVJPrs%2BLBXw%3D%3D&trk=public_jobs_jserp-result_search-card
Finance Systems Engineer - Netsuite,SurveyMonkey,"Ottawa, Ontario, Canada",1 week ago,https://ca.linkedin.com/jobs/view/finance-systems-engineer-netsuite-at-surveymonkey-3997684859?position=9&pageNum=46&refId=uZJIh4ehVmvljU7TMvvCdQ%3D%3D&trackingId=oaFlkc11YwhhEIYn5lwSoQ%3D%3D&trk=public_jobs_jserp-result_search-card
Sr. Devops Engineer,Nokia,"Kanata, Ontario, Canada",21 hours ago,https://ca.linkedin.com/jobs/view/sr-devops-engineer-at-nokia-4018459777?position=10&pageNum=46&refId=uZJIh4ehVmvljU7TMvvCdQ%3D%3D&trackingId=vu7Glb9%2BNtZh0OYhyxo6Iw%3D%3D&trk=public_jobs_jserp-result_search-card
Golang System Software Engineer - Containers / Virtualisation,Canonical,"Gatineau, Quebec, Canada",3 weeks ago,https://ca.linkedin.com/jobs/view/golang-system-software-engineer-containers-virtualisation-at-canonical-3999532674?position=1&pageNum=47&refId=jDcf%2BNm%2B%2BK6I48YRiflBww%3D%3D&trackingId=QCmuWxQhSJ0XHAp1XEtwjA%3D%3D&trk=public_jobs_jserp-result_search-card
Cloud Native U-plane Test env. Developer,Ericsson,"Ottawa, Ontario, Canada",1 day ago,https://ca.linkedin.com/jobs/view/cloud-native-u-plane-test-env-developer-at-ericsson-4016458030?position=2&pageNum=47&refId=jDcf%2BNm%2B%2BK6I48YRiflBww%3D%3D&trackingId=xMrCizkWGFJlyBl8EhxSyQ%3D%3D&trk=public_jobs_jserp-result_search-card
Embedded Linux Senior Software Engineer - Optimisation,Canonical,"Gatineau, Quebec, Canada",2 weeks ago,https://ca.linkedin.com/jobs/view/embedded-linux-senior-software-engineer-optimisation-at-canonical-4003743546?position=3&pageNum=47&refId=jDcf%2BNm%2B%2BK6I48YRiflBww%3D%3D&trackingId=a5dvUmMFFgqoAytQkz4UXA%3D%3D&trk=public_jobs_jserp-result_search-card
Community Engineer,Canonical,"Gatineau, Quebec, Canada",1 week ago,https://ca.linkedin.com/jobs/view/community-engineer-at-canonical-4010798222?position=4&pageNum=47&refId=jDcf%2BNm%2B%2BK6I48YRiflBww%3D%3D&trackingId=scr3IBiuKABiHg1X0Pm6Hw%3D%3D&trk=public_jobs_jserp-result_search-card
Software Engineer - Data Infrastructure - OpenSearch/ElasticSearch,Canonical,"Gatineau, Quebec, Canada",1 week ago,https://ca.linkedin.com/jobs/view/software-engineer-data-infrastructure-opensearch-elasticsearch-at-canonical-4013775460?position=5&pageNum=47&refId=jDcf%2BNm%2B%2BK6I48YRiflBww%3D%3D&trackingId=O9R57lV4HzH9lGJ0LaoH2g%3D%3D&trk=public_jobs_jserp-result_search-card
"Staff Software Developer, Machine Learning",Kinaxis,"Ottawa, Ontario, Canada",2 weeks ago,https://ca.linkedin.com/jobs/view/staff-software-developer-machine-learning-at-kinaxis-3988118255?position=6&pageNum=47&refId=jDcf%2BNm%2B%2BK6I48YRiflBww%3D%3D&trackingId=7ZekU1WADPAZMNbXAX4mUg%3D%3D&trk=public_jobs_jserp-result_search-card
"VxRail Consultant - Ottawa, ON",Lorven Technologies Inc.,"Ottawa, Ontario, Canada",2 weeks ago,https://ca.linkedin.com/jobs/view/vxrail-consultant-ottawa-on-at-lorven-technologies-inc-4005972826?position=7&pageNum=47&refId=jDcf%2BNm%2B%2BK6I48YRiflBww%3D%3D&trackingId=zBu%2FTQXilO7mdNnWj%2FKHpw%3D%3D&trk=public_jobs_jserp-result_search-card
Senior Software Engineer - Digital Workplace,Canonical,"Ottawa, Ontario, Canada",2 months ago,https://ca.linkedin.com/jobs/view/senior-software-engineer-digital-workplace-at-canonical-3960302017?position=8&pageNum=47&refId=jDcf%2BNm%2B%2BK6I48YRiflBww%3D%3D&trackingId=LQ4Qlt8%2F0yFmKRXNj6P8hg%3D%3D&trk=public_jobs_jserp-result_search-card
Cloud Infrastructure Engineer,Solace,"Ottawa, Ontario, Canada",2 days ago,https://ca.linkedin.com/jobs/view/cloud-infrastructure-engineer-at-solace-4018332872?position=9&pageNum=47&refId=jDcf%2BNm%2B%2BK6I48YRiflBww%3D%3D&trackingId=Re%2F3uCjBFTtwg1qY9KJoVw%3D%3D&trk=public_jobs_jserp-result_search-card
Développeur - DevOps,Canada Mortgage and Housing Corporation (CMHC) Société canadienne d'hypothèques et de logement(SCHL),"Ottawa, Ontario, Canada",1 day ago,https://ca.linkedin.com/jobs/view/d%C3%A9veloppeur-devops-at-canada-mortgage-and-housing-corporation-cmhc-soci%C3%A9t%C3%A9-canadienne-d-hypoth%C3%A8ques-et-de-logement-schl-4017705308?position=1&pageNum=48&refId=FgmmY5SSMl4AQO5bj7XLXw%3D%3D&trackingId=1lkqtEmGuktGQWSd4SdLmQ%3D%3D&trk=public_jobs_jserp-result_search-card
Senior Integration and Test Engineer,Telesat,"Ottawa, Ontario, Canada",3 days ago,https://ca.linkedin.com/jobs/view/senior-integration-and-test-engineer-at-telesat-3998662515?position=2&pageNum=48&refId=FgmmY5SSMl4AQO5bj7XLXw%3D%3D&trackingId=glmszIi37nGnhvp3h6KKyQ%3D%3D&trk=public_jobs_jserp-result_search-card
Senior Software Engineer - Ubuntu Systems Management,Canonical,"Ottawa, Ontario, Canada",1 month ago,https://ca.linkedin.com/jobs/view/senior-software-engineer-ubuntu-systems-management-at-canonical-3989411082?position=3&pageNum=48&refId=FgmmY5SSMl4AQO5bj7XLXw%3D%3D&trackingId=vLtAsgADFyz990ZcgeDTbg%3D%3D&trk=public_jobs_jserp-result_search-card
Ubuntu on WSL Software Engineer,Canonical,"Gatineau, Quebec, Canada",1 week ago,https://ca.linkedin.com/jobs/view/ubuntu-on-wsl-software-engineer-at-canonical-4010796415?position=4&pageNum=48&refId=FgmmY5SSMl4AQO5bj7XLXw%3D%3D&trackingId=AD0e0elrExGjiVh1%2FDnGug%3D%3D&trk=public_jobs_jserp-result_search-card
Agile Release Train (ART) Engineer - Permanent - 17474,LRO Staffing,"Ottawa, Ontario, Canada",2 weeks ago,https://ca.linkedin.com/jobs/view/agile-release-train-art-engineer-permanent-17474-at-lro-staffing-3981330120?position=5&pageNum=48&refId=FgmmY5SSMl4AQO5bj7XLXw%3D%3D&trackingId=3YzJ9RwnRMY4%2BmDeSiD7Fw%3D%3D&trk=public_jobs_jserp-result_search-card
Cloud Site Reliability Engineer,Solace,"Ottawa, Ontario, Canada",1 week ago,https://ca.linkedin.com/jobs/view/cloud-site-reliability-engineer-at-solace-3986477832?position=6&pageNum=48&refId=FgmmY5SSMl4AQO5bj7XLXw%3D%3D&trackingId=Hzchitde9HUekEAE4b77MA%3D%3D&trk=public_jobs_jserp-result_search-card
Senior Software Developer - Permanent - 17565,LRO Staffing,"Ottawa, Ontario, Canada",2 days ago,https://ca.linkedin.com/jobs/view/senior-software-developer-permanent-17565-at-lro-staffing-4016855638?position=7&pageNum=48&refId=FgmmY5SSMl4AQO5bj7XLXw%3D%3D&trackingId=ILEm%2FgsFz6UU8hV5etGR8w%3D%3D&trk=public_jobs_jserp-result_search-card
Senior Software Engineer - Infrastructure,Veeva Systems,"Ottawa, Ontario, Canada",2 days ago,https://ca.linkedin.com/jobs/view/senior-software-engineer-infrastructure-at-veeva-systems-4012338160?position=8&pageNum=48&refId=FgmmY5SSMl4AQO5bj7XLXw%3D%3D&trackingId=nu5FMMK%2F6CZI1TjTcX9VeA%3D%3D&trk=public_jobs_jserp-result_search-card
"System Software Engineer - Rust compiler, tooling, and ecosystem",Canonical,"Gatineau, Quebec, Canada",1 month ago,https://ca.linkedin.com/jobs/view/system-software-engineer-rust-compiler-tooling-and-ecosystem-at-canonical-3996082735?position=9&pageNum=48&refId=FgmmY5SSMl4AQO5bj7XLXw%3D%3D&trackingId=38UXKRH3ykJSFxkXIA0A%2BA%3D%3D&trk=public_jobs_jserp-result_search-card
Intermediate/Senior Firmware Engineers - Contract - 17394,LRO Staffing,"Ottawa, Ontario, Canada",1 week ago,https://ca.linkedin.com/jobs/view/intermediate-senior-firmware-engineers-contract-17394-at-lro-staffing-3957754515?position=10&pageNum=48&refId=FgmmY5SSMl4AQO5bj7XLXw%3D%3D&trackingId=Fc04PwzWvQ%2FdskUzpNbdOA%3D%3D&trk=public_jobs_jserp-result_search-card
BlackBerry Radar-Senior Data Systems Developer,BlackBerry,"Ottawa, Ontario, Canada",3 weeks ago,https://ca.linkedin.com/jobs/view/blackberry-radar-senior-data-systems-developer-at-blackberry-3985347998?position=1&pageNum=49&refId=pV49%2BPD4FsggoXA2hoEHMg%3D%3D&trackingId=m6QwvP4Pm7tW1Oq%2BoYvBOw%3D%3D&trk=public_jobs_jserp-result_search-card
Senior Software Engineer - MAAS,Canonical,"Ottawa, Ontario, Canada",1 week ago,https://ca.linkedin.com/jobs/view/senior-software-engineer-maas-at-canonical-4013774657?position=2&pageNum=49&refId=pV49%2BPD4FsggoXA2hoEHMg%3D%3D&trackingId=7Un1E9pAZnMvieVKzfzSZA%3D%3D&trk=public_jobs_jserp-result_search-card
Lead Embedded Software Engineer,Gentex Corporation,"Ottawa, Ontario, Canada",1 week ago,https://ca.linkedin.com/jobs/view/lead-embedded-software-engineer-at-gentex-corporation-3994020156?position=3&pageNum=49&refId=pV49%2BPD4FsggoXA2hoEHMg%3D%3D&trackingId=%2BF6l4S0FFJjp40eIqFFA4A%3D%3D&trk=public_jobs_jserp-result_search-card
"Site Reliability Engineer, Americas",Canonical,"Gatineau, Quebec, Canada",1 month ago,https://ca.linkedin.com/jobs/view/site-reliability-engineer-americas-at-canonical-3977540540?position=4&pageNum=49&refId=pV49%2BPD4FsggoXA2hoEHMg%3D%3D&trackingId=NlHmt8j5LQe39CTyYU0LYw%3D%3D&trk=public_jobs_jserp-result_search-card
BlackBerry QNX Systems Software Developer II (ADAS),BlackBerry QNX,"Ottawa, Ontario, Canada",3 days ago,https://ca.linkedin.com/jobs/view/blackberry-qnx-systems-software-developer-ii-adas-at-blackberry-qnx-4017183781?position=5&pageNum=49&refId=pV49%2BPD4FsggoXA2hoEHMg%3D%3D&trackingId=4sw%2BnL%2Fx%2FMww3eNuW1LJgg%3D%3D&trk=public_jobs_jserp-result_search-card
Observability Engineer with OpenTelemetry Expertise (GCP) - Canada,Rackspace Technology,"Ottawa, Ontario, Canada",1 week ago,https://ca.linkedin.com/jobs/view/observability-engineer-with-opentelemetry-expertise-gcp-canada-at-rackspace-technology-4011991447?position=6&pageNum=49&refId=pV49%2BPD4FsggoXA2hoEHMg%3D%3D&trackingId=zjnZKHw%2FUJ9SanCyU8SU1w%3D%3D&trk=public_jobs_jserp-result_search-card
Messaging Engineer,NTT DATA North America,"Ottawa, Ontario, Canada",2 weeks ago,https://ca.linkedin.com/jobs/view/messaging-engineer-at-ntt-data-north-america-4006428971?position=7&pageNum=49&refId=pV49%2BPD4FsggoXA2hoEHMg%3D%3D&trackingId=WtSXudhwV06XW2RU%2FbwQCg%3D%3D&trk=public_jobs_jserp-result_search-card
Cloud Consultant - Alliances,Canonical,"Ottawa, Ontario, Canada",3 weeks ago,https://ca.linkedin.com/jobs/view/cloud-consultant-alliances-at-canonical-4000588234?position=8&pageNum=49&refId=pV49%2BPD4FsggoXA2hoEHMg%3D%3D&trackingId=22yR1%2FS8JOtDSGdNz5zxUA%3D%3D&trk=public_jobs_jserp-result_search-card
"Senior Software Engineer, Backend (Fraud Decisioning)",Affirm,"Ottawa, Ontario, Canada",6 hours ago,https://ca.linkedin.com/jobs/view/senior-software-engineer-backend-fraud-decisioning-at-affirm-4000276544?position=9&pageNum=49&refId=pV49%2BPD4FsggoXA2hoEHMg%3D%3D&trackingId=%2FOCYnwXX0pcOG%2BjzORR%2BzQ%3D%3D&trk=public_jobs_jserp-result_search-card
CNaaS Test Framework Developer,Ericsson,"Ottawa, Ontario, Canada",1 day ago,https://ca.linkedin.com/jobs/view/cnaas-test-framework-developer-at-ericsson-4016450999?position=10&pageNum=49&refId=pV49%2BPD4FsggoXA2hoEHMg%3D%3D&trackingId=JnzU3P8s1mFy3vPc7fO%2Flw%3D%3D&trk=public_jobs_jserp-result_search-card
Senior Golang Developer,Syntronic - A Global Design House,"Kanata, Ontario, Canada",2 months ago,https://ca.linkedin.com/jobs/view/senior-golang-developer-at-syntronic-a-global-design-house-3955075242?position=1&pageNum=50&refId=Ec7s4h8M6fp0VVkMHshyZQ%3D%3D&trackingId=cp%2FpOd05wGO2JtBpGsrNcg%3D%3D&trk=public_jobs_jserp-result_search-card
"Senior Software Automation Developer, Front End Technologies",Kinaxis,"Ottawa, Ontario, Canada",2 weeks ago,https://ca.linkedin.com/jobs/view/senior-software-automation-developer-front-end-technologies-at-kinaxis-4008858675?position=2&pageNum=50&refId=Ec7s4h8M6fp0VVkMHshyZQ%3D%3D&trackingId=cQ4Jry1vTu3ffDKtFtaGPw%3D%3D&trk=public_jobs_jserp-result_search-card
"Senior Systems/DevOps Engineer, Deloitte Global Technology",Deloitte,"Ottawa, Ontario, Canada",1 week ago,https://ca.linkedin.com/jobs/view/senior-systems-devops-engineer-deloitte-global-technology-at-deloitte-3978638036?position=3&pageNum=50&refId=Ec7s4h8M6fp0VVkMHshyZQ%3D%3D&trackingId=Q6NTRozr75csUzApaJHM1g%3D%3D&trk=public_jobs_jserp-result_search-card
Senior Software Engineer,ST Engineering iDirect,"Ottawa, Ontario, Canada",2 weeks ago,https://ca.linkedin.com/jobs/view/senior-software-engineer-at-st-engineering-idirect-3987649457?position=4&pageNum=50&refId=Ec7s4h8M6fp0VVkMHshyZQ%3D%3D&trackingId=e9xqyeDvYnEbz4Ho%2FQI%2FPQ%3D%3D&trk=public_jobs_jserp-result_search-card
Data Scientist in Residence,Genome Canada,"Ottawa, Ontario, Canada",22 hours ago,https://ca.linkedin.com/jobs/view/data-scientist-in-residence-at-genome-canada-4018449970?position=5&pageNum=50&refId=Ec7s4h8M6fp0VVkMHshyZQ%3D%3D&trackingId=ocBeTy0nVAWLErIIkOKVKw%3D%3D&trk=public_jobs_jserp-result_search-card
